"PSH11957";"Experiments";"http://id.loc.gov/authorities/sh00005734#concept";"skos:exactMatch"
"PSH11958";"Laboratories";"http://id.loc.gov/authorities/sh85073739#concept";"skos:exactMatch"
"PSH1197";"Sluices";"http://id.loc.gov/authorities/sh85123552#concept";"skos:exactMatch"
"PSH11975";"Research";"http://id.loc.gov/authorities/sh85113021#concept";"skos:exactMatch"
"PSH1200";"Cabotage";"http://id.loc.gov/authorities/sh92002696#concept";"skos:exactMatch"
"PSH12001";"Inventions";"http://id.loc.gov/authorities/sh85067667#concept";"skos:exactMatch"
"PSH12005";"Engineering";"http://id.loc.gov/authorities/sh85043176#concept";"skos:exactMatch"
"PSH12007";"Technology";"http://id.loc.gov/authorities/sh85133147#concept";"skos:exactMatch"
"PSH12009";"Hydrology";"http://id.loc.gov/authorities/sh85063458#concept";"skos:exactMatch"
"PSH12022";"Water";"http://id.loc.gov/authorities/sh85145447#concept";"skos:exactMatch"
"PSH1203";"Lighthouses";"http://id.loc.gov/authorities/sh85076918#concept";"skos:exactMatch"
"PSH12030";"Floods";"http://id.loc.gov/authorities/sh85049168#concept";"skos:exactMatch"
"PSH12046";"Irrigation";"http://id.loc.gov/authorities/sh00006268#concept";"skos:exactMatch"
"PSH12047";"Drainage";"http://id.loc.gov/authorities/sh85039296#concept";"skos:exactMatch"
"PSH12052";"Channels";"http://id.loc.gov/authorities/sh99004933#concept";"skos:exactMatch"
"PSH12054";"Weirs";"http://id.loc.gov/authorities/sh85145985#concept";"skos:exactMatch"
"PSH12055";"Fishways";"http://id.loc.gov/authorities/sh85048878#concept";"skos:exactMatch"
"PSH12057";"Dams";"http://id.loc.gov/authorities/sh85035582#concept";"skos:exactMatch"
"PSH12061";"Ponds";"http://id.loc.gov/authorities/sh85104792#concept";"skos:exactMatch"
"PSH12121";"Sewerage";"http://id.loc.gov/authorities/sh85120536#concept";"skos:exactMatch"
"PSH12160";"Reprisals";"http://id.loc.gov/authorities/sh85112951#concept";"skos:exactMatch"
"PSH12179";"Mobilization";"http://id.loc.gov/authorities/sh00006793#concept";"skos:exactMatch"
"PSH1218";"Economics";"http://id.loc.gov/authorities/sh85040850#concept";"skos:exactMatch"
"PSH12186";"Militarism";"http://id.loc.gov/authorities/sh85085126#concept";"skos:exactMatch"
"PSH12187";"Disarmament";"http://id.loc.gov/authorities/sh85038288#concept";"skos:exactMatch"
"PSH1219";"Microeconomics";"http://id.loc.gov/authorities/sh85084819#concept";"skos:exactMatch"
"PSH12208";"Infantry";"http://id.loc.gov/authorities/sh00006122#concept";"skos:exactMatch"
"PSH12210";"Artillery";"http://id.loc.gov/authorities/sh85008253#concept";"skos:exactMatch"
"PSH12212";"Engineers";"http://id.loc.gov/authorities/sh85043249#concept";"skos:exactMatch"
"PSH1222";"Entrepreneurship";"http://id.loc.gov/authorities/sh85044149#concept";"skos:exactMatch"
"PSH12238";"Battles";"http://id.loc.gov/authorities/sh85012434#concept";"skos:exactMatch"
"PSH12239";"Combat";"http://id.loc.gov/authorities/sh85028791#concept";"skos:exactMatch"
"PSH1225";"Guilds";"http://id.loc.gov/authorities/sh85057744#concept";"skos:exactMatch"
"PSH12255";"Fortification";"http://id.loc.gov/authorities/sh85050919#concept";"skos:exactMatch"
"PSH12271";"Tanks";"http://id.loc.gov/authorities/sh85132308#concept";"skos:exactMatch"
"PSH12272";"Weapons";"http://id.loc.gov/authorities/sh85007341#concept";"skos:exactMatch"
"PSH12280";"Ammunition";"http://id.loc.gov/authorities/sh85004555#concept";"skos:exactMatch"
